"job_id","job_title_short","job_location","salary_year_avg","job_country","company_name","skills"
589344,"Data Analyst","Atlanta, GA","95005.0","United States","ICF International, Inc","tableau"
589344,"Data Analyst","Atlanta, GA","95005.0","United States","ICF International, Inc","sas"
589344,"Data Analyst","Atlanta, GA","95005.0","United States","ICF International, Inc","spss"
522230,"Data Analyst","Atlanta, GA","95000.0","United States","Global Soft Systems","sql"
522230,"Data Analyst","Atlanta, GA","95000.0","United States","Global Soft Systems","python"
522230,"Data Analyst","Atlanta, GA","95000.0","United States","Global Soft Systems","nosql"
522230,"Data Analyst","Atlanta, GA","95000.0","United States","Global Soft Systems","r"
522230,"Data Analyst","Atlanta, GA","95000.0","United States","Global Soft Systems","hadoop"
522230,"Data Analyst","Atlanta, GA","95000.0","United States","Global Soft Systems","tableau"
522230,"Data Analyst","Atlanta, GA","95000.0","United States","Global Soft Systems","looker"
1750650,"Data Analyst","Atlanta, GA","95000.0","United States","Storm2","sql"
1750650,"Data Analyst","Atlanta, GA","95000.0","United States","Storm2","python"
1750650,"Data Analyst","Atlanta, GA","95000.0","United States","Storm2","r"
1750650,"Data Analyst","Atlanta, GA","95000.0","United States","Storm2","excel"
1750650,"Data Analyst","Atlanta, GA","95000.0","United States","Storm2","tableau"
755770,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sql"
755770,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","r"
755770,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sas"
755770,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","excel"
755770,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sas"
86956,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sql"
86956,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","python"
86956,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","r"
86956,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sas"
86956,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","azure"
86956,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sas"
919774,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sql"
919774,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","python"
919774,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","r"
919774,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sas"
919774,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","azure"
919774,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sas"
1564125,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sql"
1564125,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","python"
1564125,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","r"
1564125,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sas"
1564125,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","azure"
1564125,"Data Analyst","Atlanta, GA","95000.0","United States","Jobot","sas"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","sql"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","python"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","r"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","sas"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","html"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","databricks"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","excel"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","power bi"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","sas"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","word"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","outlook"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","spss"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","ms access"
698393,"Data Analyst","Atlanta, GA","95000.0","United States","DNI","flow"
852042,"Data Analyst","Atlanta, GA","94000.0","United States","PRIMUS GLOBAL SERVICES","power bi"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","sql"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","python"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","sql server"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","azure"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","oracle"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","spark"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","hadoop"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","power bi"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","docker"
1593004,"Data Analyst","Atlanta, GA","94000.0","United States","Datum Software Inc.","jira"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","python"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","java"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","sas"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","javascript"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","c++"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","oracle"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","spring"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","tableau"
